type,network,block_no,height,blockHash,index,time,txid,fee,confirmations,from,to,nonce,toIsContract,gasPrice,gasLimit,value,gasUsed,tokenTransfer/0/index,tokenTransfer/0/token,tokenTransfer/0/tokenAddr,tokenTransfer/0/tokenSymbol,tokenTransfer/0/tokenDecimals,tokenTransfer/0/tokenInfo/h,tokenTransfer/0/tokenInfo/f,tokenTransfer/0/tokenInfo/s,tokenTransfer/0/tokenInfo/d,tokenTransfer/0/from,tokenTransfer/0/to,tokenTransfer/0/value,tokenTransfer/1/index,tokenTransfer/1/token,tokenTransfer/1/tokenAddr,tokenTransfer/1/tokenSymbol,tokenTransfer/1/tokenDecimals,tokenTransfer/1/tokenInfo/h,tokenTransfer/1/tokenInfo/f,tokenTransfer/1/tokenInfo/s,tokenTransfer/1/tokenInfo/d,tokenTransfer/1/from,tokenTransfer/1/to,tokenTransfer/1/value,callTransfer/0/index,callTransfer/0/fromIsContract,callTransfer/0/toIsContract,callTransfer/0/from,callTransfer/0/to,callTransfer/0/value,callTransfer/0/gasUsed,callTransfer/0/gasLimit,callTransfer/1/index,callTransfer/1/fromIsContract,callTransfer/1/from,callTransfer/1/to,callTransfer/1/value,callTransfer/1/gasUsed,callTransfer/1/gasLimit,tokenTransfer/2/index,tokenTransfer/2/token,tokenTransfer/2/tokenAddr,tokenTransfer/2/tokenSymbol,tokenTransfer/2/tokenDecimals,tokenTransfer/2/tokenInfo/h,tokenTransfer/2/tokenInfo/f,tokenTransfer/2/tokenInfo/s,tokenTransfer/2/tokenInfo/d,tokenTransfer/2/from,tokenTransfer/2/to,tokenTransfer/2/value,tokenTransfer/3/index,tokenTransfer/3/token,tokenTransfer/3/tokenAddr,tokenTransfer/3/tokenSymbol,tokenTransfer/3/tokenDecimals,tokenTransfer/3/tokenInfo/h,tokenTransfer/3/tokenInfo/f,tokenTransfer/3/tokenInfo/s,tokenTransfer/3/tokenInfo/d,tokenTransfer/3/from,tokenTransfer/3/to,tokenTransfer/3/value,tokenTransfer/4/index,tokenTransfer/4/token,tokenTransfer/4/tokenAddr,tokenTransfer/4/tokenSymbol,tokenTransfer/4/tokenDecimals,tokenTransfer/4/tokenInfo/h,tokenTransfer/4/tokenInfo/f,tokenTransfer/4/tokenInfo/s,tokenTransfer/4/tokenInfo/d,tokenTransfer/4/from,tokenTransfer/4/to,tokenTransfer/4/value,tokenTransfer/5/index,tokenTransfer/5/token,tokenTransfer/5/tokenAddr,tokenTransfer/5/tokenSymbol,tokenTransfer/5/tokenDecimals,tokenTransfer/5/tokenInfo/h,tokenTransfer/5/tokenInfo/f,tokenTransfer/5/tokenInfo/s,tokenTransfer/5/tokenInfo/d,tokenTransfer/5/from,tokenTransfer/5/to,tokenTransfer/5/value,tokenTransfer/6/index,tokenTransfer/6/token,tokenTransfer/6/tokenAddr,tokenTransfer/6/tokenSymbol,tokenTransfer/6/tokenDecimals,tokenTransfer/6/tokenInfo/h,tokenTransfer/6/tokenInfo/f,tokenTransfer/6/tokenInfo/s,tokenTransfer/6/tokenInfo/d,tokenTransfer/6/from,tokenTransfer/6/to,tokenTransfer/6/value,tokenTransfer/7/index,tokenTransfer/7/token,tokenTransfer/7/tokenAddr,tokenTransfer/7/tokenSymbol,tokenTransfer/7/tokenDecimals,tokenTransfer/7/tokenInfo/h,tokenTransfer/7/tokenInfo/f,tokenTransfer/7/tokenInfo/s,tokenTransfer/7/tokenInfo/d,tokenTransfer/7/from,tokenTransfer/7/to,tokenTransfer/7/value,tokenTransfer/8/index,tokenTransfer/8/token,tokenTransfer/8/tokenAddr,tokenTransfer/8/tokenSymbol,tokenTransfer/8/tokenDecimals,tokenTransfer/8/tokenInfo/h,tokenTransfer/8/tokenInfo/f,tokenTransfer/8/tokenInfo/s,tokenTransfer/8/tokenInfo/d,tokenTransfer/8/from,tokenTransfer/8/to,tokenTransfer/8/value,tokenTransfer/9/index,tokenTransfer/9/token,tokenTransfer/9/tokenAddr,tokenTransfer/9/tokenSymbol,tokenTransfer/9/tokenDecimals,tokenTransfer/9/tokenInfo/h,tokenTransfer/9/tokenInfo/f,tokenTransfer/9/tokenInfo/s,tokenTransfer/9/tokenInfo/d,tokenTransfer/9/from,tokenTransfer/9/to,tokenTransfer/9/value,tokenTransfer/10/index,tokenTransfer/10/token,tokenTransfer/10/tokenAddr,tokenTransfer/10/tokenSymbol,tokenTransfer/10/tokenDecimals,tokenTransfer/10/tokenInfo/h,tokenTransfer/10/tokenInfo/f,tokenTransfer/10/tokenInfo/s,tokenTransfer/10/tokenInfo/d,tokenTransfer/10/from,tokenTransfer/10/to,tokenTransfer/10/value,tokenTransfer/11/index,tokenTransfer/11/token,tokenTransfer/11/tokenAddr,tokenTransfer/11/tokenSymbol,tokenTransfer/11/tokenDecimals,tokenTransfer/11/tokenInfo/h,tokenTransfer/11/tokenInfo/f,tokenTransfer/11/tokenInfo/s,tokenTransfer/11/tokenInfo/d,tokenTransfer/11/from,tokenTransfer/11/to,tokenTransfer/11/value,callTransfer/2/index,callTransfer/2/fromIsContract,callTransfer/2/toIsContract,callTransfer/2/from,callTransfer/2/to,callTransfer/2/value,callTransfer/2/gasUsed,callTransfer/2/gasLimit
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,70,1628512675,0x55b5c50cbf80a7448f2c931d7e4648414797bd8e9f602e82114668a6d44e1f5d,0.006056378,272,0x5b4a38c21affae35d30ad4e99e9a875fbbd65bf3,0x03f7724180aa6b939894b5ca4314783b0b36b329,188,1,43000000000,170528,1.886071947881466125,140846,70,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0x03f7724180aa6b939894b5ca4314783b0b36b329,0x703b120f15ab77b986a24c6f9262364d02f9432f,1876640901311660521,,,70,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0x703b120f15ab77b986a24c6f9262364d02f9432f,0x5b4a38c21affae35d30ad4e99e9a875fbbd65bf3,5817430000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,1,1,0x03f7724180aa6b939894b5ca4314783b0b36b329,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.876640901311660521,23974,127468,70,1,0x03f7724180aa6b939894b5ca4314783b0b36b329,0x5b4a38c21affae35d30ad4e99e9a875fbbd65bf3,0.009431046569805604,0,7319,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,71,1628512675,0xd715e8ee168b093b02210a61295f19fdb3c1bb0818e00c122263533475630846,0.001364476,272,0x7bd1a4ba09d9d579e8684af6baa2ab811c924db6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1254,1,43000000000,168950,0,31732,,,,,,,,,,,,,Reverted,Err status 0x0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,72,1628512675,0xa87a6d255046e7a1b45cf6162ef198dbbf83daf34a8976996ace9446c63ff722,0.01360219,272,0x6f8c8a287a80fd59b621489e3951b705516f75b5,0x11111112542d85b3ef69ae05771c2dccff4faa26,385,1,43000000000,415989,0,316330,72,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin,USDC,6,0x6f8c8a287a80fd59b621489e3951b705516f75b5,0xe82906b6b1b04f631d126c974af57a3a7b6a99d9,5000000000,,,72,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0xc176761d388caf2f56cf03329d82e1e7c48ae09c,0x797e1dc0738f2f047d7e0dd185e41a35f87c5618,1602202966172705159,72,0xc52c326331e9ce41f04484d3b5e5648158028804,0xc52c326331e9ce41f04484d3b5e5648158028804,ZCX,18,0xc52c326331e9ce41f04484d3b5e5648158028804,ZEN Exchange Token,ZCX,18,0x797e1dc0738f2f047d7e0dd185e41a35f87c5618,0xc176761d388caf2f56cf03329d82e1e7c48ae09c,2389233563183822427398,72,0xc52c326331e9ce41f04484d3b5e5648158028804,0xc52c326331e9ce41f04484d3b5e5648158028804,ZCX,18,0xc52c326331e9ce41f04484d3b5e5648158028804,ZEN Exchange Token,ZCX,18,0xc176761d388caf2f56cf03329d82e1e7c48ae09c,0x6f8c8a287a80fd59b621489e3951b705516f75b5,2389233563183822427398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,1,1,0xe82906b6b1b04f631d126c974af57a3a7b6a99d9,0xc176761d388caf2f56cf03329d82e1e7c48ae09c,1.602202966172705159,79,187210,72,1,0xc176761d388caf2f56cf03329d82e1e7c48ae09c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.602202966172705159,23974,173419,1
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,73,1628512675,0xa43d1dc7609ddd84e9289adc9319aa8739cb2b29d6f911f99be72ac41d7f98a8,0.000895165477584,272,0x3d1dba87ea5a502a576e57221e272a51768e9edb,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,17,,42626927504,21000,0.764056534522416,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,74,1628512675,0x5991eb357207945438962e51fa9c14ae196e4f8c9a20132c862e2eba950e6654,0.002200316743901472,272,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x9695e0114e12c0d3a3636fab5a18e6b737529023,1380866,1,42626927504,80000,0,51618,74,0x9695e0114e12c0d3a3636fab5a18e6b737529023,0x9695e0114e12c0d3a3636fab5a18e6b737529023,DFYN,18,0x9695e0114e12c0d3a3636fab5a18e6b737529023,DFYN Token,DFYN,18,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x8de85ebf34d57ea714304a39c3a32f80afe3212f,528420000000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,75,1628512675,0xb129c5b949a510696fa99987c3bc90cd0c0a9d3802835382ef68d4667aec2061,0.000886997970537,272,0x114a8e532a8697614cdd6a3440607955d4ec437d,0x29fd24dad196010e726703a8fdcd8b9aa281a378,2,,42237998597,21000,1.240003339,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,76,1628512675,0x337cb30255d1865304bed095dabc1a48a99c500dcd2673b8386c6174ab7fba00,0.001453440122277836,272,0x0873c069001e7039f6b5f2b48e97af4822eba2ea,0xfa52274dd61e1643d2205169732f29114bc240b3,1,1,42039745532,38000,0.13340440201964047,34573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,1,,0xfa52274dd61e1643d2205169732f29114bc240b3,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0.13340440201964047,0,2300,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,77,1628512675,0x9430820250b43c6bd5d820f05d8bf1cbeefd4daa52e7968d4efa96f5e46a557c,0.001453440122277836,272,0xbf733c4fc26c13eaab8536362a53281f1a2e4909,0xfa52274dd61e1643d2205169732f29114bc240b3,0,1,42039745532,38000,97.448909019669784,34573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,1,,0xfa52274dd61e1643d2205169732f29114bc240b3,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,97.448909019669784,0,2300,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,78,1628512675,0x930fdff9ebdb9c39f99c61ca74d45f1f1bb07ca2b762c09ca40dfe683c23df32,0.001453440122277836,272,0x313def1f2fc81099e47e7f6c4cbd29c1a4911950,0xfa52274dd61e1643d2205169732f29114bc240b3,2,1,42039745532,38000,0.925100241677812129,34573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,1,,0xfa52274dd61e1643d2205169732f29114bc240b3,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0.925100241677812129,0,2300,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,79,1628512675,0xc974d691e8e907677c1e78db007c1d179cfecfcc731e1a4697c1377f858f5707,0.001734978,272,0x1bdc00565faf8f5b47f4d24eed7decf215f52033,0xdac17f958d2ee523a2206206994597c13d831ec7,2,1,42000000000,100000,0,41309,79,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0x1bdc00565faf8f5b47f4d24eed7decf215f52033,0x4102a799b5b87db21f7707e2cc2789330254397f,568260001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,80,1628512675,0x4ab478d2df5e5ad4d5f1e1a8a9d1584cb3a82350ede63291f5517e0b838f6a64,0.001958544,272,0x8f75fcbe7a7f8abd97b8be441667bb06811c6dc5,0xe2dc070524a6e305ddb64d8513dc444b6a1ec845,32,1,42000000000,53627,0,46632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,81,1628512675,0xcbdfdea16e8bad611acf156997059083976acf4aade483933ec0a9e7804fa6a7,0.002205785417396688,272,0xfbe89ff48cc321e583bdb945a809598d161409e0,0x8b3870df408ff4d7c3a26df852d41034eda11d81,519,1,41842807068,63000,0,52716,81,0x8b3870df408ff4d7c3a26df852d41034eda11d81,0x8b3870df408ff4d7c3a26df852d41034eda11d81,IOI,6,0x8b3870df408ff4d7c3a26df852d41034eda11d81,IOI Token ,IOI,6,0xfbe89ff48cc321e583bdb945a809598d161409e0,0x5fce34c81f1a2ac29103cca7a78bf984465b5497,5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,82,1628512675,0x9f1220c00ae19dda2dc3b63ca672dfc9351e8618f138ce0b1f0dc148e15aa105,0.002227878266976438,272,0x2cc4e1c42e50eb702fbce88e03a449d3fd5e7784,0xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,1235,1,41145759003,109805,0,54146,82,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin,USDC,6,0xfa103c21ea2df71dfb92b0652f8b1d795e51cdef,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,2512631280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,83,1628512675,0x569e6b6e01602a34f9bb522a936da7bb0f16ca72d1defbdebdcf7aecabd7f943,0.000861,272,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x31c86bf42cfac7664afc4957f897b0b8f7402ece,1812835,,41000000000,21000,0.01716541,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,84,1628512675,0xfb36fc9eda6d445b018a6f5100b7bd8ef99ff6369a50bb5f0b6aafb0bed40f5d,0.000861,272,0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0x2fa23616c65e99ae76ec09f01f28dea82535ceb8,1461976,,41000000000,21000,0.00805268,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,85,1628512675,0x4ffa95df54ef8d91acf2af0c5781cec30c2cd8575a27dfdd2ea4b37f131f3e31,0.002591569,272,0x46340b20830761efd32832a74d7169b29feb9758,0xdac17f958d2ee523a2206206994597c13d831ec7,2921276,1,41000000000,350000,0,63209,85,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0x46340b20830761efd32832a74d7169b29feb9758,0x210ad6ae295754bd1bfe6a3d299f31695a5e0939,1303000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,86,1628512675,0x41872ce0c93df544b6ca2933fe25a3565575b331c45af626888be733c234eb08,0.000861,272,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x347849a87b833cba74d6d89ad9dd2ebf496764bc,1812836,,41000000000,21000,0.01731434,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,87,1628512675,0x88d95f4cb2d6b6528eeea7e6c5e56bc9af19453e99afbb0e4673ea742eb2f728,0.000861,272,0x265359478ed214c29ee8b1586335c3ba3c665481,0xcce14a3724ec3ff11fb2cd6b69a8d7bcc6d4ed08,5,,41000000000,21000,0.02,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,88,1628512675,0x1a9c1490088c0726b4f3d8355b8b2fccbce7f23a565253a072c5081a734b083d,0.001317248,272,0x4081d079dbec6dea49a29dd85eedc245fdfb3102,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0,1,41000000000,250000,0,32128,88,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,MATIC,18,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Matic Token,MATIC,18,0x4081d079dbec6dea49a29dd85eedc245fdfb3102,0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,193202387090000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,89,1628512675,0x3072dcb2c1a35250edecf663816dd50e9295cc7424659185058cb4848f6d5bb1,0.002690625,272,0x503828976d22510aad0201ac7ec88293211d23da,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,458033,1,41000000000,250000,0,65625,89,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin,USDC,6,0x503828976d22510aad0201ac7ec88293211d23da,0xf9b43e4ef66cd2a19aa8e7838125244507466775,497000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,90,1628512675,0x74adf2ce337e4f391aa192d2ad4edcf203edbf4a184201f0fb25ed5a4dba0fc1,0.000861,272,0x0f015b53d96d6af80f98b7d98fb487a20e854cc2,0xc88f7666330b4b511358b7742dc2a3234710e7b1,0,,41000000000,21000,0.03279803,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,91,1628512675,0xa537d0c4b8255a817828fca8ad43ae2f2c3ccccd6cf42e7fcb4c1f10ec5c7a1d,0.000861,272,0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0xf9c8720a6646d7856f6d718d2b54092af1e5bab3,1461977,,41000000000,21000,0.01605435,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,92,1628512675,0x94f721bdd27bc12fc2f72bda7aa34e1188aac0ad636015721d419d4c5c8a22c6,0.0019346976,272,0x0031e147a79c45f24319dc02ca860cb6142fcba1,0x5424dfc738351a59cf1bc6896844f1300f20f3d0,742259,1,40920000000,500000,0,47280,92,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0x5424dfc738351a59cf1bc6896844f1300f20f3d0,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4,6000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,93,1628512675,0x95e35e9cf562a67df7c6579e8f06b8e6b7cfb459d3ca8f777ac1d1ea4a7a8ef2,0.00258602124,272,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4,0xdac17f958d2ee523a2206206994597c13d831ec7,719623,1,40920000000,200000,0,63197,93,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4,0xd0c76664e98eb9f5b9d3d52bcf1db6a1977c8415,4000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,94,1628512675,0xb3cc647ae684c38eb16522aef9220c71d104e9293be49f1e8ad2c3bd4da77810,0.001399477634372664,272,0x3cd751e6b0078be393132286c442345e5dc49699,0x0d8775f648430679a709e98d2b0cb6250d2887ef,2054668,1,40256519226,250000,0,34764,94,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,18,0x0d8775f648430679a709e98d2b0cb6250d2887ef,Basic Attention Token,BAT,18,0x3cd751e6b0078be393132286c442345e5dc49699,0x7ecccabb5e4ff4537f70b0a5018e8c0cfd53fff4,36095030871000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990976,12990976,0xed7cebe46d9b9c73d870ef389053db210bed7a4e9dbaa7317d1c05e6961bdc56,95,1628512675,0xb4b22a53cd09ef2779547c5bbc69c8f33f291f34153a50ee801e13fd5c074675,0.000861,272,0x3cd751e6b0078be393132286c442345e5dc49699,0xa3ecce325e2d0659d62aa4943bba8651c242cb14,2054669,,41000000000,21000,0.04591664,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
