type,network,block_no,height,blockHash,index,time,txid,fee,confirmations,from,to,nonce,toIsContract,gasPrice,gasLimit,value,gasUsed,callTransfer/0/index,callTransfer/0/fromIsContract,callTransfer/0/toIsContract,callTransfer/0/from,callTransfer/0/to,callTransfer/0/value,callTransfer/0/gasUsed,callTransfer/0/gasLimit,tokenTransfer/0/index,tokenTransfer/0/token,tokenTransfer/0/tokenAddr,tokenTransfer/0/tokenSymbol,tokenTransfer/0/tokenDecimals,tokenTransfer/0/tokenInfo/h,tokenTransfer/0/tokenInfo/f,tokenTransfer/0/tokenInfo/s,tokenTransfer/0/tokenInfo/d,tokenTransfer/0/from,tokenTransfer/0/to,tokenTransfer/0/value,tokenTransfer/1/index,tokenTransfer/1/token,tokenTransfer/1/tokenAddr,tokenTransfer/1/tokenSymbol,tokenTransfer/1/tokenDecimals,tokenTransfer/1/tokenInfo/h,tokenTransfer/1/tokenInfo/f,tokenTransfer/1/tokenInfo/s,tokenTransfer/1/tokenInfo/d,tokenTransfer/1/from,tokenTransfer/1/to,tokenTransfer/1/value,callTransfer/1/index,callTransfer/1/fromIsContract,callTransfer/1/toIsContract,callTransfer/1/from,callTransfer/1/to,callTransfer/1/value,callTransfer/1/gasUsed,callTransfer/1/gasLimit,callTransfer/2/index,callTransfer/2/fromIsContract,callTransfer/2/toIsContract,callTransfer/2/from,callTransfer/2/to,callTransfer/2/value,callTransfer/2/gasUsed,callTransfer/2/gasLimit,tokenTransfer/2/index,tokenTransfer/2/token,tokenTransfer/2/tokenAddr,tokenTransfer/2/tokenSymbol,tokenTransfer/2/tokenDecimals,tokenTransfer/2/tokenInfo/h,tokenTransfer/2/tokenInfo/f,tokenTransfer/2/tokenInfo/s,tokenTransfer/2/tokenInfo/d,tokenTransfer/2/from,tokenTransfer/2/to,tokenTransfer/2/value,tokenTransfer/3/index,tokenTransfer/3/token,tokenTransfer/3/tokenAddr,tokenTransfer/3/tokenSymbol,tokenTransfer/3/tokenDecimals,tokenTransfer/3/tokenInfo/h,tokenTransfer/3/tokenInfo/f,tokenTransfer/3/tokenInfo/s,tokenTransfer/3/tokenInfo/d,tokenTransfer/3/from,tokenTransfer/3/to,tokenTransfer/3/value,tokenTransfer/4/index,tokenTransfer/4/token,tokenTransfer/4/tokenAddr,tokenTransfer/4/tokenSymbol,tokenTransfer/4/tokenDecimals,tokenTransfer/4/tokenInfo/h,tokenTransfer/4/tokenInfo/f,tokenTransfer/4/tokenInfo/s,tokenTransfer/4/tokenInfo/d,tokenTransfer/4/from,tokenTransfer/4/to,tokenTransfer/4/value,tokenTransfer/5/index,tokenTransfer/5/token,tokenTransfer/5/tokenAddr,tokenTransfer/5/tokenSymbol,tokenTransfer/5/tokenDecimals,tokenTransfer/5/tokenInfo/h,tokenTransfer/5/tokenInfo/f,tokenTransfer/5/tokenInfo/s,tokenTransfer/5/tokenInfo/d,tokenTransfer/5/from,tokenTransfer/5/to,tokenTransfer/5/value,tokenTransfer/6/index,tokenTransfer/6/token,tokenTransfer/6/tokenAddr,tokenTransfer/6/tokenSymbol,tokenTransfer/6/tokenDecimals,tokenTransfer/6/tokenInfo/h,tokenTransfer/6/tokenInfo/f,tokenTransfer/6/tokenInfo/s,tokenTransfer/6/tokenInfo/d,tokenTransfer/6/from,tokenTransfer/6/to,tokenTransfer/6/value,tokenTransfer/7/index,tokenTransfer/7/token,tokenTransfer/7/tokenAddr,tokenTransfer/7/tokenSymbol,tokenTransfer/7/tokenDecimals,tokenTransfer/7/tokenInfo/h,tokenTransfer/7/tokenInfo/f,tokenTransfer/7/tokenInfo/s,tokenTransfer/7/tokenInfo/d,tokenTransfer/7/from,tokenTransfer/7/to,tokenTransfer/7/value,tokenTransfer/8/index,tokenTransfer/8/token,tokenTransfer/8/tokenAddr,tokenTransfer/8/tokenSymbol,tokenTransfer/8/tokenDecimals,tokenTransfer/8/tokenInfo/h,tokenTransfer/8/tokenInfo/f,tokenTransfer/8/tokenInfo/s,tokenTransfer/8/tokenInfo/d,tokenTransfer/8/from,tokenTransfer/8/to,tokenTransfer/8/value,tokenTransfer/9/index,tokenTransfer/9/token,tokenTransfer/9/tokenAddr,tokenTransfer/9/tokenSymbol,tokenTransfer/9/tokenDecimals,tokenTransfer/9/tokenInfo/h,tokenTransfer/9/tokenInfo/f,tokenTransfer/9/tokenInfo/s,tokenTransfer/9/tokenInfo/d,tokenTransfer/9/from,tokenTransfer/9/to,tokenTransfer/9/value,tokenTransfer/10/index,tokenTransfer/10/token,tokenTransfer/10/tokenAddr,tokenTransfer/10/tokenSymbol,tokenTransfer/10/tokenDecimals,tokenTransfer/10/tokenInfo/h,tokenTransfer/10/tokenInfo/f,tokenTransfer/10/tokenInfo/s,tokenTransfer/10/tokenInfo/d,tokenTransfer/10/from,tokenTransfer/10/to,tokenTransfer/10/value,tokenTransfer/0/tokenInfo/c,tokenTransfer/0/valueIsNft,tokenTransfer/11/index,tokenTransfer/11/token,tokenTransfer/11/tokenAddr,tokenTransfer/11/tokenSymbol,tokenTransfer/11/tokenDecimals,tokenTransfer/11/tokenInfo/h,tokenTransfer/11/tokenInfo/f,tokenTransfer/11/tokenInfo/s,tokenTransfer/11/tokenInfo/d,tokenTransfer/11/from,tokenTransfer/11/to,tokenTransfer/11/value,tokenTransfer/12/index,tokenTransfer/12/token,tokenTransfer/12/tokenAddr,tokenTransfer/12/tokenSymbol,tokenTransfer/12/tokenDecimals,tokenTransfer/12/tokenInfo/h,tokenTransfer/12/tokenInfo/f,tokenTransfer/12/tokenInfo/s,tokenTransfer/12/tokenInfo/d,tokenTransfer/12/from,tokenTransfer/12/to,tokenTransfer/12/value,tokenTransfer/13/index,tokenTransfer/13/token,tokenTransfer/13/tokenAddr,tokenTransfer/13/tokenSymbol,tokenTransfer/13/tokenDecimals,tokenTransfer/13/tokenInfo/h,tokenTransfer/13/tokenInfo/f,tokenTransfer/13/tokenInfo/s,tokenTransfer/13/tokenInfo/d,tokenTransfer/13/from,tokenTransfer/13/to,tokenTransfer/13/value,tokenTransfer/14/index,tokenTransfer/14/token,tokenTransfer/14/tokenAddr,tokenTransfer/14/tokenSymbol,tokenTransfer/14/tokenDecimals,tokenTransfer/14/tokenInfo/h,tokenTransfer/14/tokenInfo/f,tokenTransfer/14/tokenInfo/s,tokenTransfer/14/tokenInfo/d,tokenTransfer/14/from,tokenTransfer/14/to,tokenTransfer/14/value,tokenTransfer/15/index,tokenTransfer/15/token,tokenTransfer/15/tokenAddr,tokenTransfer/15/tokenSymbol,tokenTransfer/15/tokenDecimals,tokenTransfer/15/tokenInfo/h,tokenTransfer/15/tokenInfo/f,tokenTransfer/15/tokenInfo/s,tokenTransfer/15/tokenInfo/d,tokenTransfer/15/from,tokenTransfer/15/to,tokenTransfer/15/value,tokenTransfer/16/index,tokenTransfer/16/token,tokenTransfer/16/tokenAddr,tokenTransfer/16/tokenSymbol,tokenTransfer/16/tokenDecimals,tokenTransfer/16/tokenInfo/h,tokenTransfer/16/tokenInfo/f,tokenTransfer/16/tokenInfo/s,tokenTransfer/16/tokenInfo/d,tokenTransfer/16/from,tokenTransfer/16/to,tokenTransfer/16/value,tokenTransfer/17/index,tokenTransfer/17/token,tokenTransfer/17/tokenAddr,tokenTransfer/17/tokenSymbol,tokenTransfer/17/tokenDecimals,tokenTransfer/17/tokenInfo/h,tokenTransfer/17/tokenInfo/f,tokenTransfer/17/tokenInfo/s,tokenTransfer/17/tokenInfo/d,tokenTransfer/17/from,tokenTransfer/17/to,tokenTransfer/17/value
tx,ETH,12990979,12990979,0xd6af15e67b8177bad273761c6c5dc7264a7895916a6f7cdd2717279ce70aafe4,18,1628512715,0x84d490cb0e671bdd160371668c3757792e3f276032ca9c7c78dddbc24cdaf057,0.002774534,334,0x87ac9c9ada3667bea93dc3e6e39bbf806c06ece6,0x75231f58b43240c9718dd58b4967c5114342a86c,0,1,59000000000,105000,0,47026,,,,,,,,,18,0x75231f58b43240c9718dd58b4967c5114342a86c,0x75231f58b43240c9718dd58b4967c5114342a86c,OKB,18,0x75231f58b43240c9718dd58b4967c5114342a86c,OKB,OKB,18,0x87ac9c9ada3667bea93dc3e6e39bbf806c06ece6,0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,26999999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990979,12990979,0xd6af15e67b8177bad273761c6c5dc7264a7895916a6f7cdd2717279ce70aafe4,19,1628512715,0x86f3e008111adda0aca0eb4535556ec401a9d3560b375172ca7131577ed99c99,0.001239,334,0xa7efae728d2936e78bda97dc267687568dd593f3,0x84e4f0ebcdfe970021132bc89c90513c50e0dc2b,347158,,59000000000,210000,0.010392,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990979,12990979,0xd6af15e67b8177bad273761c6c5dc7264a7895916a6f7cdd2717279ce70aafe4,2,1628512715,0x5b7025c28e7ba61a3cb56e284e58dff15f6bc8dcc9a4ef1baaf1fecad063e247,0.022405252,334,0x1e90e7404c8ca3333d86bc81d586449a99a5791a,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,295,1,34000000000,868663,0,658978,2,1,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,5.142171765583774007,55,2300,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin,USDC,6,0x1e90e7404c8ca3333d86bc81d586449a99a5791a,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,20063507663,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin,USDC,6,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,0x23d1b2755d6c243dfa9dd06624f1686b9c9e13eb,4012701532,2,1,1,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.64277147069797175,21974,318480,2,1,1,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.499400294885802257,21974,233675,2,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,18,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,Bancor Network Token,BNT,18,0x23d1b2755d6c243dfa9dd06624f1686b9c9e13eb,0x3d36e8df307afc3ebc90e9ef200c790ee9a93161,1011621451734961754923,2,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,18,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,LQTY,18,0x3d36e8df307afc3ebc90e9ef200c790ee9a93161,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,504196195748306876210,2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin,USDC,6,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,0xa5d07e978398eb1715056d3ca5cb31035c02fdad,16050806131,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0xa5d07e978398eb1715056d3ca5cb31035c02fdad,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,5142171765583774007,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,0xb13201b48b1e61593df055576964d0b3aab66ea3,642771470697971750,2,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,18,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,LQTY,18,0xb13201b48b1e61593df055576964d0b3aab66ea3,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,180758132001360357552,2,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,18,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,LQTY,18,0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,1788528735673225836851,2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,0xd1d5a4c0ea98971894772dcd6d2f1dc71083c44e,4499400294885802257,2,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,18,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,LQTY,18,0x1bd435f3c054b6e901b7b108a0ab7617c808677b,0x1e90e7404c8ca3333d86bc81d586449a99a5791a,2473483063422893070613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990979,12990979,0xd6af15e67b8177bad273761c6c5dc7264a7895916a6f7cdd2717279ce70aafe4,20,1628512715,0x6e9b7c340cfebd4ce420e6ee0085c8e622b2f341e98eb16974b03e76655d1ad7,0.001213135448469,334,0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0x6d086e77edfb6be7b50eb4ede350e0319c650d31,483856,,57768354689,30000,0.00964756,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990979,12990979,0xd6af15e67b8177bad273761c6c5dc7264a7895916a6f7cdd2717279ce70aafe4,21,1628512715,0x62e5dd0288265a89634fe21f94e67eb1071a11c176d74fd71dbe60fe6a0482df,0.006002016586018992,334,0x434362cc5159041bc5848d8f02f9ad44ad17d3b8,0x455f8491dc68ba6b56ff6522537013c59f7aab5d,1026,1,55048211406,179032,0,109032,21,1,,0x455f8491dc68ba6b56ff6522537013c59f7aab5d,0xc7c479c1b5433abfff565187c4231f17eb6411eb,0.558765432,0,71895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990979,12990979,0xd6af15e67b8177bad273761c6c5dc7264a7895916a6f7cdd2717279ce70aafe4,22,1628512715,0xbbdd4dfee47e9161f6023502d0b7d4b1fafb6e8e7767f0786e5a12cf529cf285,0.0011193,334,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0x2759527f12b05d2f39af70b4580d1c77d307491b,436124,,53300000000,63000,0.001,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990979,12990979,0xd6af15e67b8177bad273761c6c5dc7264a7895916a6f7cdd2717279ce70aafe4,23,1628512715,0xe71e4bc69ee458e486d5675ed445f3e0858e72645b3f9e16f45451c8bc44c3e5,0.0018018,334,0xc098b2a3aa256d2140208c3de6543aaef5cd3a94,0xef9bdc2784bfacead7afa2c5a98b570162d0505a,436125,,85800000000,63000,0.1005315,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990979,12990979,0xd6af15e67b8177bad273761c6c5dc7264a7895916a6f7cdd2717279ce70aafe4,24,1628512715,0x93d7d279a6211298fd98d318979631097c6b3c2ec8012237bde2d494c3bf5a24,0.002669264,334,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1794769,1,53300000000,84290,0,50080,,,,,,,,,24,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USD Coin,USDC,6,0xe9b92fbf202b7f6cf10720a45f4d9c7069f5686c,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,94532579092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990979,12990979,0xd6af15e67b8177bad273761c6c5dc7264a7895916a6f7cdd2717279ce70aafe4,25,1628512715,0x5fd8b411835f96bc43601088b8e1db7343d8657075e90a45719176708355d560,0.0023295298,334,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xdac17f958d2ee523a2206206994597c13d831ec7,1794770,1,53300000000,76207,0,43706,,,,,,,,,25,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0xe23f1b3416e6fe4f3a3f73b3ba52ebc96e7eba52,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,665261703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990979,12990979,0xd6af15e67b8177bad273761c6c5dc7264a7895916a6f7cdd2717279ce70aafe4,26,1628512715,0xa56872e4915f1b95fba46f6bf7866e97ce5a624161ce781f375d4f22e358eacf,0.0023295298,334,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xdac17f958d2ee523a2206206994597c13d831ec7,1794771,1,53300000000,66607,0,43706,,,,,,,,,26,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0xbed74951d66780e8ee511c410ca6d94ea774a367,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,35000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990979,12990979,0xd6af15e67b8177bad273761c6c5dc7264a7895916a6f7cdd2717279ce70aafe4,27,1628512715,0x5779a70b1ddc43cbb66bd615f2a73e34914ec70c572fd1759e3c4afde4c1a104,0.0032145763,334,0xc3c3b324fca3487177d96918904caf7aee5cd7cf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,1,53300000000,90912,0,60311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990979,12990979,0xd6af15e67b8177bad273761c6c5dc7264a7895916a6f7cdd2717279ce70aafe4,28,1628512715,0xcb756e78e95ba0bc4b92a50cbf1ad3f361da0021da1836c78166d20942112f67,0.00615571425,334,0x2e3381202988d535e8185e7089f633f7c9998e83,0x33e7e9bac33ee273d7c81de3fc772fc65364810f,122460,1,51750000000,180409,0.707469055,118951,28,1,1,0x33e7e9bac33ee273d7c81de3fc772fc65364810f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.707469055,23974,137373,28,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0x33e7e9bac33ee273d7c81de3fc772fc65364810f,0xb1a824a6caf1f789aa7ca1072e36e83cd62ba3ee,707469055000000000,28,0x0ff6ffcfda92c53f615a4a75d982f399c989366b,0x0ff6ffcfda92c53f615a4a75d982f399c989366b,LAYER,18,0x0ff6ffcfda92c53f615a4a75d982f399c989366b,Unilayer,LAYER,18,0xb1a824a6caf1f789aa7ca1072e36e83cd62ba3ee,0x5f0bee213e5dc3f7b7ca2a9d0b854468974802c4,4416086701269351035303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990979,12990979,0xd6af15e67b8177bad273761c6c5dc7264a7895916a6f7cdd2717279ce70aafe4,29,1628512715,0x3452d533e757a753f1e85cfa73872509781976d9eb425f9e7ea43a915f34f9ca,0.00316045,334,0xb0bb3a5d83fe9e4dacdfb5e4e40e42acf3385f45,0xdac17f958d2ee523a2206206994597c13d831ec7,3122,1,50000000000,80000,0,63209,,,,,,,,,29,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,6,0xb0bb3a5d83fe9e4dacdfb5e4e40e42acf3385f45,0xc8c4a61c3beb58160c73f1b5cce7cccea1449041,429890000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tx,ETH,12990979,12990979,0xd6af15e67b8177bad273761c6c5dc7264a7895916a6f7cdd2717279ce70aafe4,3,1628512715,0x35a6e6de54c572bb9a8754ee8198c2af66056c9503141cb39dc5c654e5ec5381,0.003248502327842096,334,0x7c4dfe63cd6b44e17d90eccbe382c10f3b6c5abd,0xa3b0e79935815730d942a444a84d4bd14a339553,20953,1,31228392754,300000,0,104024,3,1,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa3b0e79935815730d942a444a84d4bd14a339553,0.149309944201012462,55,2300,3,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,18,0x6dea81c8171d0ba574754ef6f8b412f2ed88c54d,LQTY,LQTY,18,0xa3b0e79935815730d942a444a84d4bd14a339553,0xb13201b48b1e61593df055576964d0b3aab66ea3,1566379933295332931560,3,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH,18,0xb13201b48b1e61593df055576964d0b3aab66ea3,0xa3b0e79935815730d942a444a84d4bd14a339553,4746305997161725704,3,1,,0xa3b0e79935815730d942a444a84d4bd14a339553,0x829bd824b016326a401d083b33d092293333a830,0.149309944201012462,0,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
